CustomerKey;Gender;Name        ;City    ;State Code;State       ;Zip Code;Country    ;Continent;Birthday
1001199;Female;Francesca Berry;FULLER STREET;Chelmsford;Chelmsford;;United Kingdom;Europe;1/21/1988
1016260;Female;Francesca Brady;CULTYBRAGGAN CAMP;Perth and Kinross;Perth and Kinross;;United Kingdom;Europe;8/7/1987
1143082;Female;Francesca Bruce;SOUTH ELKINGTON;Lincoln;Lincoln;;United Kingdom;Europe;9/15/1989
729139;Female;Francesca Davide;La Moschella;FG;Foggia;71040;Italy;Europe;10/16/1993
1045314;Female;Francesca Foster;GELLIGAER;Caerphilly;Caerphilly;;United Kingdom;Europe;6/12/1998
1021386;Female;Francesca Godfrey;GRUTING;Shetland;Shetland;;United Kingdom;Europe;12/23/1947
939953;Female;Francesca Mason;TYTHERTON LUCAS;Wiltshire;Wiltshire;;United Kingdom;Europe;7/17/1960
950664;Female;Francesca Porter;KEADBY;North Lincolnshire;North Lincolnshire;;United Kingdom;Europe;2/13/2001
928030;Female;Francesca Wall;KING'S STANLEY;Stroud;Stroud;;United Kingdom;Europe;6/10/1941
1127326;Female;Francesca Walsh;GUISBOROUGH;Redcar & Cleveland;Redcar & Cleveland;;United Kingdom;Europe;7/17/1981
799689;Male;Francesco Sabbatini;Savoniero;MO;Modena;41046;Italy;Europe;3/25/1944
1450707;Male;Francis Helms;Binghamton;NY;New York;13901;United States;North America;6/9/1976
1639920;Male;Francis Houghton;Ontario;CA;California;91762;United States;North America;12/27/1990
1600674;Male;Francis Johnson;Florence;SC;South Carolina;29501;United States;North America;5/17/1969
1499630;Male;Francis Jones;Huntsville;AL;Alabama;35802;United States;North America;3/25/1972
1617755;Female;Francis Lane;Tyler;TX;Texas;75702;United States;North America;10/2/1956
1596264;Male;Francis Lynch;Tampa;FL;Florida;33614;United States;North America;9/20/1959
1206405;Male;Francis Menzies;Walla Walla;WA;Washington;99362;United States;North America;6/25/1947
671075;Male;Francis Noâl;COGNAC;PC;Poitou-Charentes;16100;France;Europe;10/9/1982
261686;Male;Francis Parker;Ladysmith;BC;British Columbia;;Canada;North America;3/18/1976
357410;Male;Francis Whiteman;Toronto;ON;Ontario;;Canada;North America;7/17/1983
1898056;Male;Francis Winburn;Rapid City;SD;South Dakota;57701;United States;North America;7/30/1986
377487;Male;Francisco Alexander;Cornwall;ON;Ontario;;Canada;North America;2/1/1960
2034808;Male;Francisco Burns;Bloomfield Township;MI;Michigan;48302;United States;North America;6/18/1970
1553574;Male;Francisco Dysart;Southfield;MI;Michigan;48075;United States;North America;8/26/1935
1586575;Male;Francisco Robinson;Louisville;KY;Kentucky;40272;United States;North America;3/24/1973
2090406;Male;Franciszek Sawicki;Columbus;OH;Ohio;43201;United States;North America;11/12/1956
671129;Male;Franck Souplet;FRANCONVILLE-LA-GARENNE;IL;◊le-de-France;95130;France;Europe;4/10/1987
1910016;Female;Franáoise Boileau;Severna Park;MD;Maryland;21146;United States;North America;11/11/1951
680422;Female;Franáoise Brunelle;ALFORTVILLE;IL;◊le-de-France;94140;France;Europe;1/18/1985
846031;Female;Franáoise Zeeuw;Nieuwerkerk;ZE;Zeeland;;Netherlands;Europe;11/27/1989
1979995;Male;Frane Kovac;Mobile;AL;Alabama;36693;United States;North America;1/18/1998
1357991;Male;Frank Akins;Newark;NJ;New Jersey;7102;United States;North America;8/3/1973
1357114;Male;Frank Barger;Bend;OR;Oregon;97701;United States;North America;2/8/1988
527409;Male;Frank Bauer;Fischach;BY;Freistaat Bayern;86850;Germany;Europe;4/14/1976
333330;Male;Frank Brown;Milford Bay;ON;Ontario;;Canada;North America;3/29/1985
1668986;Male;Frank Davenport;Montclair;NJ;New Jersey;7042;United States;North America;1/8/1988
1257286;Male;Frank Dematteo;Greenbelt;MD;Maryland;20770;United States;North America;9/27/1999
2049020;Male;Frank Fink;Chicago;IL;Illinois;60634;United States;North America;2/14/1946
1702622;Male;Frank Harris Hook+C5552;Walnut;CA;California;91789;United States;North America;6/26/1966
251252;Male;Frank Harris;Estevan;SK;Saskatchewan;;Canada;North America;5/18/1995
1290859;Male;Frank Harvey;Millville;PA;Pennsylvania;17846;United States;North America;11/18/1998
1211258;Male;Frank Hawkins;Mankato;MN;Minnesota;56001;United States;North America;11/20/1968
465435;Male;Frank Hoch;Berlin Dahlem;BE;Berlin;14193;Germany;Europe;2/4/1978
1585185;Male;Frank Ingles;Akron;OH;Ohio;44308;United States;North America;10/3/1950
565827;Male;Frank Jaeger;Altenkunstadt;BY;Freistaat Bayern;96262;Germany;Europe;7/5/1974
440913;Male;Frank Jung;E·weiler;RP;Rheinland-Pfalz;67754;Germany;Europe;11/19/1963
482180;Male;Frank Koehler;Donauwîrth;BY;Freistaat Bayern;86601;Germany;Europe;8/5/1974
484430;Male;Frank Kunze;WeinÑhr;RP;Rheinland-Pfalz;56379;Germany;Europe;12/22/1981
1385312;Male;Frank Leonard;Boston;MA;Massachusetts;2115;United States;North America;9/6/1957
300409;Male;Frank Loden;Toronto;ON;Ontario;;Canada;North America;12/7/1975
1678135;Male;Frank Mathews;Cary;NC;North Carolina;27513;United States;North America;6/22/1977
1679869;Male;Frank Midkiff;Salt Lake City;UT;Utah;84111;United States;North America;5/28/1943
404860;Male;Frank Mîller;Bischofsheim;BY;Freistaat Bayern;97653;Germany;Europe;10/18/1974
2078014;Male;Frank Morones;Miami;FL;Florida;33176;United States;North America;4/15/1962
1563746;Male;Frank Murphy;Dallas;TX;Texas;75208;United States;North America;1/7/1949
500289;Male;Frank Nussbaum;Hettstadt;BY;Freistaat Bayern;97265;Germany;Europe;11/20/1953
1704092;Male;Frank Olivo;Birmingham;AL;Alabama;35209;United States;North America;6/30/1945
1603126;Male;Frank Peet;New Haven;CT;Connecticut;6510;United States;North America;4/20/1966
1409429;Male;Frank Renner;Plymouth Meeting;PA;Pennsylvania;19462;United States;North America;3/11/1958
1827075;Male;Frank Roberts;Scandia;KS;Kansas;66966;United States;North America;2/7/1996
540791;Male;Frank Scherer;Gescher;NW;Nordrhein-Westfalen;48712;Germany;Europe;3/9/1941
218961;Male;Frank Storer;Kitchener;ON;Ontario;;Canada;North America;7/12/1973
1269051;Male;Frank Upchurch;Auberry;CA;California;93602;United States;North America;11/20/1995
433811;Male;Frank Vogel;Mîtzing;BY;Freistaat Bayern;93099;Germany;Europe;5/23/1951
429663;Male;Frank Waechter;Niesky;SN;Freistaat Sachsen;2901;Germany;Europe;11/19/1964
1780196;Male;Frank Winfield;Saint Louis;MO;Missouri;63101;United States;North America;2/15/1942
2037919;Female;Franka Ivankovic;Boston;MA;Massachusetts;2110;United States;North America;10/29/1999
815431;Male;Frankie den Braber;Arnhem;GE;Gelderland;;Netherlands;Europe;10/10/1943
1595646;Female;Frankie Evans;Bloomfield Township;MI;Michigan;48302;United States;North America;6/2/1985
333599;Female;Frankie Langley;Toronto;ON;Ontario;;Canada;North America;1/6/1969
245739;Male;Franklyn Edmonson;Montreal;QC;Quebec;;Canada;North America;1/26/1945
531203;Female;Franziska Dreher;Neubrandenburg;MV;Mecklenburg-Vorpommern;17010;Germany;Europe;12/10/1940
578764;Female;Franziska Eggers;Dettingen;BW;Baden-WÅrttemberg;88451;Germany;Europe;5/29/1965
420128;Female;Franziska Eisenhauer;Bayreuth;BY;Freistaat Bayern;95445;Germany;Europe;8/14/1953
581404;Female;Franziska Fischer;Steinhîring;BY;Freistaat Bayern;85643;Germany;Europe;7/29/1993
525719;Female;Franziska Kruger;Arnsgereuth;TH;Freistaat ThÅringen;7318;Germany;Europe;1/1/1987
410798;Female;Franziska Kuster;Waldenburg;SN;Freistaat Sachsen;8394;Germany;Europe;10/13/1996
484984;Female;Franziska Lehrer;Ensch;RP;Rheinland-Pfalz;54340;Germany;Europe;7/9/1963
567108;Female;Franziska Lowe;Hamburg LohbrÅgge;HH;Hamburg;21033;Germany;Europe;9/24/1940
480220;Female;Franziska Scholz;Hohenkammer;BY;Freistaat Bayern;85411;Germany;Europe;8/10/1973
476744;Female;Franziska Schwab;Heek;NW;Nordrhein-Westfalen;48619;Germany;Europe;5/12/1983
513501;Female;Franziska Schweitzer;Thannhausen;BY;Freistaat Bayern;86467;Germany;Europe;10/29/1942
526164;Female;Franziska Seiler;Zittau;SN;Freistaat Sachsen;2753;Germany;Europe;4/15/1948
533829;Female;Franziska Wagner;Bremen Woltmershausen;HB;Freie Hansestadt Bremen;28197;Germany;Europe;9/7/1975
446069;Female;Franziska Weiss;Weilheim;BY;Freistaat Bayern;82356;Germany;Europe;1/26/1976
510491;Female;Franziska Zimmer;MÅhldorf;BY;Freistaat Bayern;84442;Germany;Europe;10/31/1959
265593;Male;Fred Eddy;Saskatoon;SK;Saskatchewan;;Canada;North America;4/20/1980
1816741;Male;Fred Gloria;Countryside;FL;Florida;34619;United States;North America;3/10/1945
1493826;Male;Fred Green;Dublin;CA;California;94568;United States;North America;5/28/1959
297674;Male;Fred Jenkins;Montreal;QC;Quebec;;Canada;North America;2/26/1985
1842350;Male;Fred Kea;Pleasanton;CA;California;94588;United States;North America;9/17/1984
816916;Male;Fred Kooi;Eemnes;UT;Utrecht;;Netherlands;Europe;1/7/1988
1305559;Male;Fred Mackin;San Francisco;CA;California;94104;United States;North America;12/9/1990
291356;Male;Fred Soto;Montreal;QC;Quebec;;Canada;North America;7/19/1972
1775648;Male;Fred Wilson;Asheville;NC;North Carolina;28801;United States;North America;8/19/1963
924256;Male;Freddie Alexander;WEST CAIRNCAKE;Aberdeenshire;Aberdeenshire;;United Kingdom;Europe;10/22/1998
973411;Male;Freddie Andrews;AUCHENLOCHAN;Argyllshire;Argyllshire;;United Kingdom;Europe;7/23/1937
997457;Male;Freddie Austin;GLANRHYD;Ceredigion;Ceredigion;;United Kingdom;Europe;3/28/1983
1022792;Male;Freddie Barton;MARSTON ON DOVE;South Derbyshire;South Derbyshire;;United Kingdom;Europe;4/6/1962
962575;Male;Freddie Bruce;FORDSTREET;Colchester;Colchester;;United Kingdom;Europe;9/6/1944
1189301;Male;Freddie Butler;ASHLEY;Newmarket;Newmarket;;United Kingdom;Europe;5/27/1998
244323;Male;Freddie Gorney;Toronto;ON;Ontario;;Canada;North America;1/27/1985
916249;Male;Freddie Howarth;CANWELL HALL;Birmingham;Birmingham;;United Kingdom;Europe;11/29/1956
1585352;Male;Freddie McVicker;Phoenix;AZ;Arizona;85023;United States;North America;5/20/1978
1183290;Male;Freddie Newton;PENCOMBE;Hereford;Hereford;;United Kingdom;Europe;2/29/1988
1012961;Male;Freddie O'Brien;OREHAM COMMON;Horsham;Horsham;;United Kingdom;Europe;9/16/1961
949330;Male;Freddie Parkin;HORSINGTON;South Somerset;South Somerset;;United Kingdom;Europe;9/26/1936
1156462;Male;Freddie Riley;MILTON OF CAMPSIE;North Lanarkshire;North Lanarkshire;;United Kingdom;Europe;11/7/1962
1633997;Male;Freddie Ross;Chester;VA;Virginia;23831;United States;North America;8/16/1951
975472;Male;Freddie Wright;ILFORD;Redbridge;Redbridge;;United Kingdom;Europe;4/27/1950
268745;Male;Freddy Howell;Stonewall;MB;Manitoba;;Canada;North America;8/11/1954
1388801;Male;Frederic Burnett;Little Rock;AR;Arkansas;72210;United States;North America;2/2/1966
1578928;Male;Frederic Phillips;Piscataway;NJ;New Jersey;8854;United States;North America;4/8/1995
1788641;Male;Frederick Haney;Leominster;MA;Massachusetts;1453;United States;North America;4/11/1999
1345881;Male;Frederick Hite;Waterloo;IA;Iowa;50703;United States;North America;10/18/1973
1433269;Male;Frederick McLean;Bryans Road;MD;Maryland;20616;United States;North America;7/15/1946
1770572;Male;Frederick Powers;Hays;KS;Kansas;67601;United States;North America;11/20/1969
1845770;Male;Frederick Stubbs;N. Miami;FL;Florida;33137;United States;North America;3/12/1981
1865468;Male;Frederick Zawacki;Dallas;TX;Texas;75207;United States;North America;4/7/1962
1936527;Male;Frederik Bach;Raleigh;NC;North Carolina;27616;United States;North America;6/21/1978
824810;Female;Frederike Bekema;Boxtel;NB;Noord-Brabant;;Netherlands;Europe;7/8/1968
724827;Male;Frediano Moretti;Giammoro;ME;Messina;98040;Italy;Europe;5/5/1953
793099;Male;Frediano Pisano;Salvirola;CR;Cremona;26010;Italy;Europe;2/17/1983
755735;Male;Frediano Rizzo;Menconico;PV;Pavia;27050;Italy;Europe;5/16/1969
215948;Male;Fredrick Davis;Pembroke;ON;Ontario;;Canada;North America;6/9/1956
1867338;Male;Fredrick Walsh;Sioux Falls;SD;South Dakota;57102;United States;North America;10/24/1971
1687406;Female;Freeda Jones;El Monte;CA;California;91731;United States;North America;12/9/1950
370964;Male;Freeman Gaither;Lavaltrie;QC;Quebec;;Canada;North America;2/2/1955
800156;Female;Freija Jonkergouw;Roggel;LI;Limburg;;Netherlands;Europe;6/1/1953
831385;Male;Frenk Veldstra;Volendam;NH;Noord-Holland;;Netherlands;Europe;2/4/1991
1025909;Female;Freya Bell;UDIMORE;Rother;Rother;;United Kingdom;Europe;4/1/1942
1120113;Female;Freya Bentley;TREALES;Fylde;Fylde;;United Kingdom;Europe;6/30/1993
924598;Female;Freya Cox;FANCOTT;Central Bedfordshire;Central Bedfordshire;;United Kingdom;Europe;5/26/1941
1186641;Female;Freya Hewitt;BARNBARROCH;Wigtownshire;Wigtownshire;;United Kingdom;Europe;9/30/1968
1065004;Female;Freya Lynch;MILL OF FORTUNE;Perth and Kinross;Perth and Kinross;;United Kingdom;Europe;7/6/1994
938219;Female;Freya Nicholls;EGYPT;Winchester;Winchester;;United Kingdom;Europe;4/11/1988
933344;Female;Freya Richardson;BUTLER'S CROSS;Aylesbury Vale;Aylesbury Vale;;United Kingdom;Europe;7/25/1958
1019297;Female;Freya Summers;STAVERTON;Wiltshire;Wiltshire;;United Kingdom;Europe;11/4/1980
1915808;Female;Frida Jespersen;Denver;CO;Colorado;80205;United States;North America;9/13/1949
892786;Female;Frida Welman;Haulerwijk;FR;Friesland;;Netherlands;Europe;2/21/1986
844760;Male;Frido Videler;Rotterdam;ZH;Zuid-Holland;;Netherlands;Europe;7/28/1944
741665;Female;Fulgenzia Milano;Concesio;BS;Brescia;25062;Italy;Europe;12/18/1984
759780;Female;Fulgenzia Palermo;Grumello Del Piano;BG;Bergamo;24040;Italy;Europe;3/12/1953
762585;Female;Fulgenzia Schiavone;Alesso;UD;Udine;33010;Italy;Europe;9/2/1966
2046511;Male;Fulk Batista;Mansfield;OH;Ohio;44902;United States;North America;12/13/1951
1011274;Male;Gabriel Barker;HESSLE;East Riding of Yorkshire;East Riding of Yorkshire;;United Kingdom;Europe;11/7/1990
186136;Male;Gabriel Blakey;UPPER BLESSINGTON;TAS;Tasmania;7212;Australia;Australia;1/12/1965
1101877;Male;Gabriel Conway;BRADFORD LEIGH;Wiltshire;Wiltshire;;United Kingdom;Europe;8/25/1985
1109781;Male;Gabriel Craig;KINLOCH;Highland;Highland;;United Kingdom;Europe;2/2/1966
1133404;Male;Gabriel Cross;CLOVA;Aberdeenshire;Aberdeenshire;;United Kingdom;Europe;12/29/1984
939116;Male;Gabriel Edwards;INVERUGLAS;West Dunbartonshire;West Dunbartonshire;;United Kingdom;Europe;5/24/1957
902361;Male;Gabriel Gibbons;ROCKFIELD;Newport;Newport;;United Kingdom;Europe;6/24/1979
1033227;Male;Gabriel Gill;DOUNE;West Dunbartonshire;West Dunbartonshire;;United Kingdom;Europe;5/31/1945
1043236;Male;Gabriel Godfrey;NORTH BERWICK;East Lothian;East Lothian;;United Kingdom;Europe;7/22/1993
159547;Male;Gabriel Highett;EMBLETON;WA;Western Australia;6062;Australia;Australia;9/15/1986
1141697;Male;Gabriel Howell;ERROGIE;Highland;Highland;;United Kingdom;Europe;11/19/1944
162754;Male;Gabriel Lamilami;GUNBOWER;VIC;Victoria;3566;Australia;Australia;8/14/1963
2061563;Male;Gabriel Larsen;Whitestone;NY;New York;11357;United States;North America;2/18/1983
637744;Male;Gabriel Lejeune;LIVRY-GARGAN;IL;◊le-de-France;93190;France;Europe;5/17/1948
934172;Male;Gabriel Lucas;GASK;Perth and Kinross;Perth and Kinross;;United Kingdom;Europe;2/7/1951
902893;Male;Gabriel Miah;HIGH BALANTYRE;Argyllshire;Argyllshire;;United Kingdom;Europe;1/5/1939
1107011;Male;Gabriel Moran;GULLANE;East Lothian;East Lothian;;United Kingdom;Europe;11/24/1945
1161409;Male;Gabriel Myers;KILLIEHUNTLY;Highland;Highland;;United Kingdom;Europe;10/31/1992
997175;Male;Gabriel Naylor;CHALE GREEN;Isle of Wight;Isle of Wight;;United Kingdom;Europe;6/21/1952
76891;Male;Gabriel Schreiber;BAERAMI CREEK;NSW;New South Wales;2333;Australia;Australia;11/13/1976
1752012;Male;Gabriel Shackelford;Elmhurst;IL;Illinois;60126;United States;North America;5/13/1980
1996847;Male;Gabriel Silva;Schaumburg;IN;Indiana;60195;United States;North America;7/22/1970
1979261;Male;Gabriel Standley;Fayetteville;NC;North Carolina;28306;United States;North America;7/21/1956
923583;Male;Gabriel Tomlinson;SIXHILLS;Lincoln;Lincoln;;United Kingdom;Europe;10/3/1998
1424136;Male;Gabriel Valentine;Birmingham;AL;Alabama;35203;United States;North America;9/21/1988
1055801;Male;Gabriel Wyatt;LICKEY END;Bromsgrove;Bromsgrove;;United Kingdom;Europe;9/15/1942
422965;Female;Gabriele Bachmeier;Starkenburg;RP;Rheinland-Pfalz;56843;Germany;Europe;6/24/1948
466390;Female;Gabriele Keller;Halsenbach;RP;Rheinland-Pfalz;56283;Germany;Europe;6/9/1985
553207;Female;Gabriele Klein;Bad Harzburg;NI;Niedersachsen;38667;Germany;Europe;10/12/1948
584186;Female;Gabriele Kînig;Heilbach;RP;Rheinland-Pfalz;54673;Germany;Europe;11/10/1980
766850;Male;Gabriele Lo Duca;Garofalo;MO;Modena;41056;Italy;Europe;11/10/1977
553840;Female;Gabriele Maier;Biebertal;HE;Hessen;35444;Germany;Europe;7/31/1979
564709;Female;Gabriele Moench;Landau;BY;Freistaat Bayern;94405;Germany;Europe;8/23/1973
1936191;Female;Gabriele Muench;Rochester;NY;New York;14604;United States;North America;8/17/1984
725358;Male;Gabriele Napolitani;San Genesio;BZ;Bolzano;39050;Italy;Europe;5/6/1941
403540;Female;Gabriele Reinhard;Wallerfangen;TH;Freistaat ThÅringen;66794;Germany;Europe;4/27/1980
400856;Female;Gabriele Schmidt;Warngau;BY;Freistaat Bayern;83627;Germany;Europe;11/6/1996
1954680;Female;Gabriele Schmitz;Statesboro;GA;Georgia;30458;United States;North America;3/6/1983
511229;Female;Gabriele Thalberg;Stuttgart Frauenkopf;BW;Baden-WÅrttemberg;70184;Germany;Europe;3/10/1940
2023470;Female;Gabriele Wechsler;Austin;TX;Texas;78701;United States;North America;8/12/1965
779320;Female;Gabriella  Lucchesi;Cogliandrino;PZ;Potenza;85040;Italy;Europe;5/10/1952
728834;Female;Gabriella  Marcelo;San Miniato;PI;Pisa;56028;Italy;Europe;1/31/1998
1923045;Female;Gabriella Gaffney;Springfield;MA;Massachusetts;1109;United States;North America;12/24/1980
159509;Female;Gabriella Hely;PUTTA BUCCA;NSW;New South Wales;2850;Australia;Australia;11/17/1994
167214;Female;Gabriella Leverrier;WERRIS CREEK;NSW;New South Wales;2341;Australia;Australia;2/4/1972
147016;Female;Gabriella Maund;WILBY;VIC;Victoria;3728;Australia;Australia;4/21/1994
120398;Female;Gabriella Moynihan;STURT CREEK;WA;Western Australia;6770;Australia;Australia;8/13/1970
51172;Female;Gabriella Tozer;ELINGAMITE;VIC;Victoria;3266;Australia;Australia;12/4/1957
91932;Female;Gabrielle Goward;GRACETOWN;WA;Western Australia;6284;Australia;Australia;7/10/1951
61773;Female;Gabrielle Kossak;CAROONA;NSW;New South Wales;2343;Australia;Australia;4/22/2001
1986927;Female;Gabrielle Sauceda;Fruita;CO;Colorado;81521;United States;North America;12/29/1970
124162;Female;Gabrielle Wynn;YARRAVILLE;VIC;Victoria;3013;Australia;Australia;10/10/1972
23267;Female;Gabrielle Zinnbauer;FLINDERS VIEW;QLD;Queensland;4305;Australia;Australia;4/18/1954
1909588;Female;Gabrielly Silva;Canal Winchester;OH;Ohio;43110;United States;North America;8/13/1941
2010245;Male;Gabrysz Adamski;San Antonio;TX;Texas;78212;United States;North America;5/3/1966
865536;Male;Gaâl Tummers;Houten;UT;Utrecht;;Netherlands;Europe;2/12/1944
790329;Female;Gaetana Greece;Corigliano;CE;Caserta;81030;Italy;Europe;2/4/1960
718173;Female;Gaetana Sagese;Parona Di Valpolicella;VR;Verona;37025;Italy;Europe;4/29/1947
719537;Male;Gaetano Boni;San Possidonio;MO;Modena;41039;Italy;Europe;4/23/1945
1830441;Female;Gail Chambers;Williams;CA;California;95987;United States;North America;8/7/1936
1700661;Female;Gail Ewen;Seattle;WA;Washington;98122;United States;North America;5/11/1966
300543;Male;Gail George;Nampa;AB;Alberta;;Canada;North America;2/14/1950
1221117;Female;Gail Gonsalves;Meriden;CT;Connecticut;6450;United States;North America;11/13/1985
1680592;Female;Gail Jeanpierre;Bloomington;IL;Illinois;61704;United States;North America;9/14/1991
2090514;Female;Gail Kuhn;Hyannis;MA;Massachusetts;2601;United States;North America;8/8/1963
1310150;Female;Gail Lanclos;New Brunswick;NJ;New Jersey;8901;United States;North America;5/1/1992
305369;Female;Gail McCulley;Edmonton;AB;Alberta;;Canada;North America;9/21/1995
1467036;Female;Gail Pena;Gainesville;FL;Florida;32601;United States;North America;1/14/1955
610431;Female;Galatee Lang;ANGERS;PL;Pays de la Loire;49100;France;Europe;12/1/2001
775606;Male;Galdino Baresi;Masino;TO;Torino;10010;Italy;Europe;7/8/1952
708182;Male;Galdino Dellucci;Santomato;PT;Pistoia;51030;Italy;Europe;10/8/1963
783323;Male;Galdino Sagese;Vergato;BO;Bologna;40038;Italy;Europe;1/20/1943
